Sport,TotPkts,TotBytes,SrcPkts,DstPkts,SrcBytes,service,flag,protocol_type,count,srv_count,dst_host_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_bytes,class
55271,20,1276,10,10,644,telnet,S0,tcp,125,13,255,0.03,0.07,0,1
55272,20,1276,10,10,644,private,REJ,tcp,139,10,255,0.02,0.09,0,1
55274,20,1276,10,10,644,http,SF,tcp,10,11,66,1,0,9986,0
55275,20,1276,10,10,644,private,S0,tcp,251,7,255,0.01,0.07,0,1
55276,20,1276,10,10,644,ntp_u,SF,udp,1,1,42,0.55,0.05,48,0
55277,20,1276,10,10,644,http,SF,tcp,5,5,14,1,0,1301,0
55279,18,1152,10,8,644,bgp,S0,tcp,211,17,255,0.05,0.08,0,1
55280,18,1152,10,8,644,urp_i,SF,icmp,20,8,255,0.06,0.01,0,0
55278,18,1152,10,8,644,private,S0,tcp,208,2,255,0.02,0.07,0,1
55281,18,1152,10,8,644,http,REJ,tcp,1,1,8,1,0,0,0
55282,18,1152,10,8,644,discard,S0,tcp,268,19,255,0.07,0.07,0,1
55283,18,1152,10,8,644,private,REJ,tcp,1,1,37,0.03,1,0,1
55284,18,1152,10,8,644,private,REJ,tcp,2,1,255,0,0.53,0,1
55285,18,1152,10,8,644,http,SF,tcp,1,19,57,1,0,3327,0
55289,20,1276,10,10,644,supdup,S0,tcp,286,3,255,0.01,0.05,0,1
55287,20,1276,10,10,644,http,SF,tcp,7,7,159,1,0,1249,0
55288,20,1276,10,10,644,other,REJ,tcp,425,1,255,0,1,0,1
55286,20,1276,10,10,644,http,SF,tcp,8,9,255,1,0,3282,0
55290,20,1276,10,10,644,http,S0,tcp,272,30,255,0.05,0.08,0,1
55291,20,1276,10,10,644,http,SF,tcp,4,8,58,1,0,4482,0
55292,20,1276,10,10,644,uucp_path,REJ,tcp,241,3,255,0.01,0.07,0,1
55293,20,1276,10,10,644,ftp_data,SF,tcp,2,2,6,0.33,0.5,0,0
55297,18,1152,10,8,644,smtp,SF,tcp,1,1,246,0.24,0.29,302,0
55296,18,1152,10,8,644,http,SF,tcp,18,18,62,1,0,3754,0
55295,18,1152,10,8,644,sql_net,S0,tcp,125,19,255,0.07,0.07,0,1
55294,18,1152,10,8,644,http,REJ,tcp,1,1,12,1,0,0,0
55298,18,1152,10,8,644,http,SF,tcp,6,6,106,1,0,6282,0
55299,18,1152,10,8,644,eco_i,SF,icmp,1,18,2,1,0,0,1
55300,18,1152,10,8,644,http,SF,tcp,1,1,251,1,0,8314,1
55301,18,1152,10,8,644,http,SF,tcp,3,3,59,1,0,1461,0
55304,20,1276,10,10,644,ftp_data,S0,tcp,42,10,124,0.24,0.03,0,1
55302,20,1276,10,10,644,private,S0,tcp,274,10,255,0.04,0.07,0,1
55303,20,1276,10,10,644,http,SF,tcp,3,3,250,1,0,955,0
55305,20,1276,10,10,644,http,SF,tcp,7,9,28,1,0,657,0
55306,20,1276,10,10,644,http,SF,tcp,1,1,49,1,0,5921,0
55307,20,1276,10,10,644,nntp,S0,tcp,196,12,255,0.05,0.08,0,1
55308,20,1276,10,10,644,http,SF,tcp,5,5,187,1,0,426,0
55309,20,1276,10,10,644,courier,S0,tcp,111,6,255,0.02,0.07,0,1
55310,18,1152,10,8,644,eco_i,SF,icmp,1,1,247,1,0,0,0
55312,18,1152,10,8,644,http,SF,tcp,1,8,1,1,0,7902,0
55311,18,1152,10,8,644,domain_u,SF,udp,2,4,67,1,0,0,0
55313,18,1152,10,8,644,private,S0,tcp,168,3,255,0.01,0.08,0,1
55315,18,1152,10,8,644,domain_u,SF,udp,122,188,255,1,0,43,0
55316,18,1152,10,8,644,courier,S0,tcp,108,8,255,0.03,0.07,0,1
55317,18,1152,10,8,644,http,REJ,tcp,1,1,6,1,0,0,0
55318,18,1152,10,8,644,private,S0,tcp,36,12,255,0.05,0.1,0,1
55320,20,1276,10,10,644,private,S0,tcp,143,19,255,0.02,0.06,0,1
55321,20,1276,10,10,644,http,SF,tcp,1,21,12,1,0,1956,0
55322,20,1276,10,10,644,uucp,S0,tcp,132,8,255,0.03,0.05,0,1
55319,20,1276,10,10,644,domain_u,SF,udp,139,139,255,0.65,0.01,78,0
55323,20,1276,10,10,644,http,SF,tcp,7,7,255,1,0,8113,0
55324,20,1276,10,10,644,smtp,SF,tcp,1,1,126,0.44,0.05,280,0
55325,20,1276,10,10,644,http,SF,tcp,8,8,36,1,0,17540,0
55326,20,1276,10,10,644,other,SF,udp,3,1,255,0,0.53,0,0
55329,18,1152,10,8,644,ftp,S0,tcp,222,1,255,0,0.06,0,1
55328,18,1152,10,8,644,private,S0,tcp,260,8,120,0.07,0.08,0,1
55330,18,1152,10,8,644,private,S0,tcp,237,15,255,0,0.08,0,1
55327,18,1152,10,8,644,private,S0,tcp,132,15,255,0.06,0.05,0,1
55332,18,1152,10,8,644,private,RSTR,tcp,2,2,255,0.01,0.82,0,1
55333,18,1152,10,8,644,private,S0,tcp,57,11,255,0.04,0.07,0,1
55331,18,1152,10,8,644,eco_i,SF,icmp,1,1,4,1,0,0,1
55334,18,1152,10,8,644,time,SF,tcp,1,1,25,1,0,4,0
55335,20,1276,10,10,644,http,SF,tcp,13,26,255,1,0,581,0
55337,20,1276,10,10,644,finger,S0,tcp,257,19,255,0.07,0.07,0,1
55338,20,1276,10,10,644,ftp_data,SF,tcp,1,1,76,0.17,0.08,0,0
55336,20,1276,10,10,644,domain_u,SF,udp,77,157,255,0.95,0.01,139,0
55339,20,1276,10,10,644,eco_i,SF,icmp,1,27,1,1,0,0,1
55340,20,1276,10,10,644,telnet,SF,tcp,1,1,51,0.14,0.08,148722,0
55342,20,1276,10,10,644,http,SF,tcp,2,12,23,1,0,764,0
55341,20,1276,10,10,644,domain_u,SF,udp,11,20,255,1,0,46,0
55346,18,1152,10,8,644,private,S0,tcp,257,19,255,0.01,0.09,0,1
55345,18,1152,10,8,644,telnet,S0,tcp,13,13,135,0.56,0.01,0,1
55343,18,1152,10,8,644,http,SF,tcp,9,9,123,1,0,5284,0
55344,18,1152,10,8,644,exec,RSTO,tcp,137,9,255,0.02,0.06,0,1
55347,18,1152,10,8,644,http,SF,tcp,28,28,255,1,0,997,0
55348,18,1152,10,8,644,http,SF,tcp,12,25,25,1,0,1643,0
55349,18,1152,10,8,644,login,S0,tcp,132,3,255,0.05,0.07,0,1
55350,18,1152,10,8,644,private,SF,udp,7,1,255,0.89,0.01,146,0
55352,20,1276,10,10,644,http,REJ,tcp,1,1,12,1,0,0,0
55351,20,1276,10,10,644,Z39_50,S0,tcp,290,16,255,0.04,0.08,0,1
55353,20,1276,10,10,644,private,S0,tcp,203,2,255,0.04,0.06,0,1
55354,20,1276,10,10,644,private,S0,tcp,290,8,255,0.04,0.08,0,1
55355,20,1276,10,10,644,http,SF,tcp,14,16,14,1,0,2881,0
55356,20,1276,10,10,644,uucp,RSTO,tcp,116,3,255,0.01,0.08,0,1
55357,20,1276,10,10,644,private,S0,tcp,260,6,255,0.02,0.07,0,1
55358,20,1276,10,10,644,private,SF,udp,12,1,255,0.09,0.2,0,1
55361,18,1152,10,8,644,private,SF,udp,21,21,255,0.08,0.02,0,1
55359,18,1152,10,8,644,http,SF,tcp,2,2,255,1,0,494,0
55360,18,1152,10,8,644,ecr_i,SF,icmp,486,486,255,1,0,0,1
55362,18,1152,10,8,644,ftp_data,SF,tcp,2,3,255,0.45,0.01,0,0
55366,18,1152,10,8,644,telnet,SF,tcp,1,1,84,0.01,0.07,1401,0
55364,18,1152,10,8,644,private,REJ,tcp,1,1,27,0.04,1,0,1
55363,18,1152,10,8,644,smtp,SF,tcp,1,1,255,0.56,0.03,282,0
55365,18,1152,10,8,644,ecr_i,SF,icmp,457,457,153,1,0,0,1
55368,20,1276,10,10,644,ftp_data,S0,tcp,47,4,255,0.25,0.02,0,1
55367,20,1276,10,10,644,http,SF,tcp,10,18,121,1,0,362,0
55369,20,1276,10,10,644,domain_u,SF,udp,71,151,255,1,0,110,0
55370,20,1276,10,10,644,http,SF,tcp,12,12,12,1,0,3582,0
55371,20,1276,10,10,644,http,SF,tcp,6,6,52,1,0,1668,0
55372,20,1276,10,10,644,ftp_data,SF,tcp,6,6,219,0.13,0.02,0,0
55373,20,1276,10,10,644,http,SF,tcp,5,13,170,1,0,310,0
55374,20,1276,10,10,644,http,SF,tcp,7,7,255,1,0,4137,0
1740,352,90736,202,150,65536,login,RSTO,tcp,139,10,255,0.04,0.06,0,1
55375,18,1152,10,8,644,http,SF,tcp,1,17,24,1,0,6880,0
55378,18,1152,10,8,644,whois,S0,tcp,200,6,255,0.02,0.07,0,1
55379,18,1152,10,8,644,ctf,S0,tcp,140,1,255,0,0.08,0,1
55377,18,1152,10,8,644,smtp,SF,tcp,1,1,173,0.57,0.02,327,0
55380,18,1152,10,8,644,http,SF,tcp,9,9,9,1,0,1707,0
55376,18,1152,10,8,644,ecr_i,SF,icmp,511,511,255,0.78,0.01,0,1
55381,18,1152,10,8,644,private,SF,udp,68,68,255,0.27,0.02,0,1
55382,18,1152,10,8,644,private,S0,tcp,132,7,255,0.03,0.06,0,1
55385,20,1276,10,10,644,http,SF,tcp,9,9,255,1,0,6367,0
55384,20,1276,10,10,644,domain_u,SF,udp,215,215,255,0.98,0.01,46,0
55383,20,1276,10,10,644,private,SF,udp,1,1,229,0.95,0.01,146,0
55386,20,1276,10,10,644,private,S0,tcp,115,18,255,0.07,0.04,0,1
55387,20,1276,10,10,644,private,S0,tcp,35,16,255,0.06,0.08,0,1
55388,20,1276,10,10,644,csnet_ns,S0,tcp,275,15,255,0.06,0.09,0,1
55390,20,1276,10,10,644,http,SF,tcp,4,4,255,0.94,0.01,2507,0
55389,20,1276,10,10,644,private,REJ,tcp,76,13,255,0.05,0.07,0,1
137,14,1316,14,0,1316,http,SF,tcp,12,12,95,1,0,15767,0
55391,18,1152,10,8,644,csnet_ns,S0,tcp,202,2,255,0.03,0.07,0,1
55392,18,1152,10,8,644,private,S0,tcp,252,14,255,0.05,0.09,0,1
55394,18,1152,10,8,644,other,SF,udp,1,1,255,0.01,0.53,105,0
55393,18,1152,10,8,644,http,SF,tcp,3,3,7,1,0,1212,0
55395,18,1152,10,8,644,telnet,S0,tcp,74,17,255,0.23,0.02,0,1
55396,18,1152,10,8,644,http,SF,tcp,1,1,68,1,0,241,0
55397,18,1152,10,8,644,http,SF,tcp,4,4,251,1,0,3245,0
55398,18,1152,10,8,644,private,S0,tcp,116,19,255,0.06,0.06,0,1
55402,20,1276,10,10,644,http,SF,tcp,2,2,79,1,0,8314,1
55399,20,1276,10,10,644,vmnet,S0,tcp,197,2,255,0.01,0.08,0,1
55401,20,1276,10,10,644,domain_u,SF,udp,80,160,255,1,0.01,131,0
55400,20,1276,10,10,644,smtp,SF,tcp,1,1,76,0.89,0.04,368,0
55403,20,1276,10,10,644,private,S0,tcp,198,4,255,0.02,0.08,0,1
55404,20,1276,10,10,644,urp_i,SF,icmp,4,4,255,0.15,0.01,0,0
55405,20,1276,10,10,644,private,REJ,tcp,102,3,255,0,0.07,0,1
55406,20,1276,10,10,644,http,SF,tcp,1,1,9,1,0,23786,0
55408,20,1276,10,10,644,link,S0,tcp,223,21,255,0.08,0.05,0,1
55410,20,1276,10,10,644,smtp,SF,tcp,1,1,50,0.76,0.12,327,0
55409,20,1276,10,10,644,http,SF,tcp,1,1,31,1,0,4302,0
55407,20,1276,10,10,644,login,S0,tcp,138,6,255,0.02,0.06,0,1
55411,20,1276,10,10,644,eco_i,SF,icmp,1,28,1,1,0,0,1
55412,20,1276,10,10,644,http,SF,tcp,5,5,5,1,0,2649,0
55413,20,1276,10,10,644,private,REJ,tcp,154,1,255,0,0.07,0,1
55414,20,1276,10,10,644,ssh,S0,tcp,204,18,255,0.07,0.07,0,1
55417,18,1152,10,8,644,time,S0,tcp,262,4,255,0.02,0.07,0,1
55416,18,1152,10,8,644,http,SF,tcp,8,8,255,1,0,1240,0
55418,18,1152,10,8,644,private,RSTR,tcp,25,2,195,0.01,0.08,0,1
55415,18,1152,10,8,644,http,SF,tcp,3,3,55,1,0,320,0
55419,18,1152,10,8,644,http,SF,tcp,21,21,21,1,0,546,0
55420,18,1152,10,8,644,ftp_data,REJ,tcp,459,5,255,0.02,0.99,0,1
55422,18,1152,10,8,644,domain,S0,tcp,253,1,255,0,0.08,0,1
55421,18,1152,10,8,644,domain_u,SF,udp,1,1,255,0.88,0.01,42,0
55423,20,1276,10,10,644,private,S0,tcp,142,15,255,0.03,0.06,0,1
55424,20,1276,10,10,644,domain_u,SF,udp,1,3,255,0.99,0.01,29,0
55425,20,1276,10,10,644,private,SF,udp,1,1,155,0.92,0.02,147,0
55426,20,1276,10,10,644,eco_i,SF,icmp,12,1,255,0.01,0.01,0,0
55427,20,1276,10,10,644,http,SF,tcp,5,9,72,1,0,12884,0
55429,20,1276,10,10,644,login,S0,tcp,139,20,255,0.08,0.05,0,1
55428,20,1276,10,10,644,http,REJ,tcp,1,1,19,1,0,0,0
55430,20,1276,10,10,644,ftp_data,SF,tcp,1,2,75,0.63,0.04,0,0
55433,18,1152,10,8,644,http,SF,tcp,9,9,94,1,0,828,0
55434,18,1152,10,8,644,http,SF,tcp,12,12,255,1,0,1475,0
55432,18,1152,10,8,644,http,SF,tcp,5,5,5,1,0,13206,0
55431,18,1152,10,8,644,http,SF,tcp,1,2,255,1,0,12793,0
55435,18,1152,10,8,644,private,S0,tcp,196,9,255,0.08,0.07,0,1
55437,18,1152,10,8,644,http,SF,tcp,3,3,255,1,0,788,0
55436,18,1152,10,8,644,domain_u,SF,udp,4,84,255,0.8,0.02,128,0
55438,18,1152,10,8,644,other,SF,udp,3,1,255,0,0.54,0,0
55441,20,1276,10,10,644,ftp,SF,tcp,1,1,255,0.48,0.02,2451,1
55440,20,1276,10,10,644,eco_i,SF,icmp,1,7,1,1,0,0,1
55439,20,1276,10,10,644,domain_u,SF,udp,167,167,255,1,0.01,45,0
55442,20,1276,10,10,644,private,RSTR,tcp,2,1,255,0,1,0,1
55443,20,1276,10,10,644,smtp,SF,tcp,1,2,3,0.67,0.67,362,0
55444,20,1276,10,10,644,smtp,SF,tcp,1,1,2,1,0,328,0
55445,20,1276,10,10,644,http,SF,tcp,3,3,36,1,0,1125,0
55446,20,1276,10,10,644,http,SF,tcp,13,13,255,1,0,6914,0
55447,18,1152,10,8,644,http,SF,tcp,10,14,255,1,0,776,0
55449,18,1152,10,8,644,eco_i,SF,icmp,2,1,255,0.11,0.01,0,0
55448,18,1152,10,8,644,private,S0,tcp,262,7,255,0.05,0.08,0,1
55450,18,1152,10,8,644,exec,S0,tcp,103,17,255,0.07,0.05,0,1
55453,18,1152,10,8,644,http,SF,tcp,14,14,143,1,0,7546,0
55452,18,1152,10,8,644,http,SF,tcp,43,43,43,1,0,1841,0
55451,18,1152,10,8,644,mtp,S0,tcp,221,16,255,0.07,0.08,0,1
55454,18,1152,10,8,644,http,SF,tcp,5,26,29,1,0,2109,0
55457,20,1276,10,10,644,finger,S0,tcp,33,14,255,0.05,0.07,0,1
55458,20,1276,10,10,644,http,SF,tcp,3,9,255,1,0,1260,0
55456,20,1276,10,10,644,domain_u,SF,udp,224,300,255,0.99,0.01,136,0
55455,20,1276,10,10,644,ftp,SF,tcp,1,1,158,0.25,0.03,4152,0
55459,20,1276,10,10,644,uucp_path,S0,tcp,221,14,255,0.05,0.05,0,1
55460,20,1276,10,10,644,other,SF,udp,4,2,255,0.01,0.51,105,0
55461,20,1276,10,10,644,private,RSTR,tcp,1,1,255,0,0.82,0,1
55462,20,1276,10,10,644,Z39_50,REJ,tcp,284,14,255,0.05,0.07,0,1
55463,18,1152,10,8,644,private,SF,udp,2,2,255,0.01,0.73,0,1
55467,18,1152,10,8,644,telnet,S0,tcp,150,16,255,0,0.08,0,1
55466,18,1152,10,8,644,imap4,S0,tcp,255,9,255,0.04,0.07,0,1
55468,18,1152,10,8,644,other,SF,udp,5,2,255,0.01,0.85,105,0
55464,18,1152,10,8,644,private,S0,tcp,26,2,255,0.05,0.08,0,1
55469,18,1152,10,8,644,smtp,RSTO,tcp,2,2,170,0.43,0.42,2966,0
55470,18,1152,10,8,644,finger,S0,tcp,74,20,255,0.23,0.04,0,1
55465,18,1152,10,8,644,smtp,SF,tcp,2,1,18,0.83,0.17,325,0
55471,20,1276,10,10,644,smtp,S0,tcp,7,9,29,0.24,0.07,0,1
55474,20,1276,10,10,644,http,SF,tcp,2,2,10,1,0,3332,0
55473,20,1276,10,10,644,daytime,S0,tcp,235,4,255,0.02,0.07,0,1
55472,20,1276,10,10,644,private,S0,tcp,131,20,255,0.07,0.07,0,1
55475,20,1276,10,10,644,domain_u,SF,udp,100,166,255,1,0,41,0
55476,20,1276,10,10,644,finger,SF,tcp,1,1,126,0.04,0.03,139,0
55477,20,1276,10,10,644,http,SF,tcp,11,11,104,1,0,488,0
55478,20,1276,10,10,644,http,SF,tcp,2,2,39,1,0,1745,0
55479,18,1152,10,8,644,http,SF,tcp,8,8,8,1,0,1285,0
55480,18,1152,10,8,644,ldap,S0,tcp,124,2,255,0.01,0.07,0,1
55482,18,1152,10,8,644,domain_u,SF,udp,263,264,255,0.95,0.01,72,0
55481,18,1152,10,8,644,finger,S0,tcp,34,15,255,0.06,0.07,0,1
55483,18,1152,10,8,644,ftp_data,SF,tcp,1,1,1,1,0,0,1
55485,18,1152,10,8,644,eco_i,SF,icmp,1,15,1,1,0,0,1
55484,18,1152,10,8,644,http,SF,tcp,16,23,79,1,0,9399,0
55486,18,1152,10,8,644,Z39_50,S0,tcp,16,3,255,0.04,0.08,0,1
55488,20,1276,10,10,644,http,REJ,tcp,1,2,43,1,0,0,0
55490,20,1276,10,10,644,other,SF,udp,151,151,151,1,0,4,0
55487,20,1276,10,10,644,private,REJ,tcp,1,1,19,0.05,1,0,1
55489,20,1276,10,10,644,bgp,S0,tcp,115,7,255,0.03,0.05,0,1
55491,20,1276,10,10,644,private,REJ,tcp,130,10,255,0.03,0.07,0,1
55492,20,1276,10,10,644,time,S0,tcp,236,15,255,0.06,0.07,0,1
55493,20,1276,10,10,644,domain_u,SF,udp,3,5,101,0.97,0.02,44,0
55494,20,1276,10,10,644,time,RSTO,tcp,280,16,255,0.06,0.07,0,1
55498,18,1152,10,8,644,smtp,SF,tcp,1,1,119,0.73,0.04,328,0
55496,18,1152,10,8,644,http,SF,tcp,7,9,115,1,0,455,0
55495,18,1152,10,8,644,private,S0,tcp,268,2,255,0.01,0.08,0,1
55497,18,1152,10,8,644,private,S0,tcp,84,18,255,0.07,0.07,0,1
55499,18,1152,10,8,644,http,SF,tcp,24,24,49,1,0,1596,0
55500,18,1152,10,8,644,ecr_i,SF,icmp,139,139,255,1,0,0,1
55501,18,1152,10,8,644,Z39_50,S0,tcp,211,6,255,0.02,0.06,0,1
55502,18,1152,10,8,644,http,SF,tcp,9,9,9,1,0,301,0
55504,20,1276,10,10,644,eco_i,SF,icmp,1,1,1,1,0,0,1
55503,20,1276,10,10,644,uucp,S0,tcp,100,2,255,0.01,0.05,0,1
55506,20,1276,10,10,644,netbios_dgm,S0,tcp,101,13,255,0.05,0.05,0,1
55505,20,1276,10,10,644,ftp,S0,tcp,265,4,255,0.07,0.07,0,1
55509,20,1276,10,10,644,http,SF,tcp,1,1,255,0.98,0.01,4486,0
55507,20,1276,10,10,644,eco_i,SF,icmp,1,1,1,1,0,0,0
55508,20,1276,10,10,644,domain_u,SF,udp,210,210,135,0.71,0.02,136,0
55510,20,1276,10,10,644,private,S0,tcp,54,17,255,0.07,0.05,0,1
55514,18,1152,10,8,644,http,SF,tcp,16,24,16,1,0,253,0
55512,18,1152,10,8,644,domain_u,SF,udp,43,43,255,1,0.01,117,0
55511,18,1152,10,8,644,http,SF,tcp,23,36,23,1,0,2313,0
55513,18,1152,10,8,644,ftp,SF,tcp,1,1,237,0.27,0.02,2451,1
55515,18,1152,10,8,644,whois,REJ,tcp,248,20,255,0.08,0.07,0,1
55516,18,1152,10,8,644,domain_u,SF,udp,127,127,255,0.88,0.01,70,0
55517,18,1152,10,8,644,telnet,SF,tcp,1,1,129,0.09,0.04,1824,0
55518,18,1152,10,8,644,other,SF,tcp,13,1,83,0.01,0.08,0,0
55521,20,1276,10,10,644,eco_i,SF,icmp,1,39,1,1,0,0,1
55520,20,1276,10,10,644,http,SF,tcp,2,6,29,1,0,1767,0
55519,20,1276,10,10,644,http,SF,tcp,13,13,255,1,0,2304,0
55522,20,1276,10,10,644,http,S0,tcp,251,12,255,0.05,0.07,0,1
55523,20,1276,10,10,644,http,SF,tcp,11,15,255,1,0,422,0
55524,20,1276,10,10,644,remote_job,RSTR,tcp,2,2,255,0.01,0.28,0,1
55525,20,1276,10,10,644,discard,S0,tcp,222,18,255,0.07,0.05,0,1
55526,20,1276,10,10,644,domain_u,SF,udp,2,2,114,0.15,0.04,0,0
55529,18,1152,10,8,644,ftp_data,SF,tcp,4,4,100,0.33,0.04,0,0
55528,18,1152,10,8,644,ftp_data,S0,tcp,228,4,255,0.02,0.07,0,1
55527,18,1152,10,8,644,finger,SF,tcp,1,1,178,0.04,0.09,223,0
55530,18,1152,10,8,644,shell,S0,tcp,129,22,255,0.09,0.05,0,1
55531,18,1152,10,8,644,domain_u,SF,udp,255,255,255,1,0,79,0
55532,18,1152,10,8,644,private,S0,tcp,118,9,255,0.07,0.06,0,1
55533,18,1152,10,8,644,private,S0,tcp,84,16,255,0,0.06,0,1
55534,18,1152,10,8,644,http,SF,tcp,2,2,11,1,0,10647,0
55535,20,1276,10,10,644,private,S0,tcp,115,4,255,0.07,0.07,0,1
55536,20,1276,10,10,644,eco_i,SF,icmp,1,1,1,1,0,0,1
55537,20,1276,10,10,644,http,SF,tcp,16,16,255,1,0,657,0
55538,20,1276,10,10,644,other,RSTR,tcp,2,2,255,0.01,0.68,0,1
55539,20,1276,10,10,644,private,S0,tcp,111,10,155,0.07,0.1,0,1
55540,20,1276,10,10,644,http,SF,tcp,4,4,68,1,0,8314,1
55541,20,1276,10,10,644,http,SF,tcp,11,11,255,1,0,253,0
55542,20,1276,10,10,644,netbios_ns,REJ,tcp,241,12,255,0.05,0.07,0,1
55544,20,1276,10,10,644,http,SF,tcp,7,9,255,1,0,753,0
55543,20,1276,10,10,644,systat,REJ,tcp,242,1,255,0,0.08,0,1
55545,20,1276,10,10,644,http,SF,tcp,1,1,9,1,0,193,0
55546,20,1276,10,10,644,smtp,SF,tcp,1,1,135,0.44,0.02,326,0
55547,20,1276,10,10,644,http,SF,tcp,9,9,9,1,0,3432,0
55548,20,1276,10,10,644,supdup,S0,tcp,101,6,255,0.02,0.05,0,1
55550,20,1276,10,10,644,private,REJ,tcp,1,1,62,0.02,1,0,1
55549,20,1276,10,10,644,http,SF,tcp,12,12,12,1,0,12141,0
55551,18,1152,10,8,644,smtp,SF,tcp,1,2,110,0.71,0.09,330,0
55553,18,1152,10,8,644,http,SF,tcp,3,3,214,1,0,8314,1
55552,18,1152,10,8,644,http,SF,tcp,1,19,1,1,0,1889,0
55554,18,1152,10,8,644,private,RSTR,tcp,1,1,255,0,0.7,0,1
55555,18,1152,10,8,644,private,REJ,tcp,320,1,255,0,0.51,0,1
55556,18,1152,10,8,644,http,SF,tcp,17,29,34,1,0,1540,0
55557,18,1152,10,8,644,private,S0,tcp,114,8,255,0.04,0.07,0,1
55558,18,1152,10,8,644,kshell,S0,tcp,136,23,255,0.09,0.05,0,1
55559,20,1276,10,10,644,hostnames,S0,tcp,272,4,255,0.02,0.05,0,1
55560,20,1276,10,10,644,private,S0,tcp,209,8,255,0.04,0.07,0,1
55562,20,1276,10,10,644,http,SF,tcp,66,66,234,1,0,241,0
55563,20,1276,10,10,644,uucp,RSTO,tcp,110,16,255,0.06,0.07,0,1
55564,20,1276,10,10,644,other,SF,udp,1,1,255,0,0.69,105,0
55561,20,1276,10,10,644,csnet_ns,REJ,tcp,2,1,255,0,1,0,1
55565,20,1276,10,10,644,other,SF,udp,3,1,255,0,0.57,105,0
55566,20,1276,10,10,644,http,SF,tcp,16,17,21,1,0,1923,0
55569,18,1152,10,8,644,echo,S0,tcp,268,5,255,0.02,0.08,0,1
55567,18,1152,10,8,644,ftp_data,SF,tcp,3,2,37,0.24,0.14,0,0
55568,18,1152,10,8,644,http,SF,tcp,4,4,26,1,0,2254,0
55570,18,1152,10,8,644,http,SF,tcp,7,7,7,1,0,6546,0
55571,18,1152,10,8,644,domain,S0,tcp,292,14,255,0.04,0.06,0,1
55572,18,1152,10,8,644,http,SF,tcp,5,33,230,1,0,16143,0
55574,18,1152,10,8,644,klogin,S0,tcp,2,2,255,0.01,0.07,0,1
55573,18,1152,10,8,644,http,SF,tcp,17,17,17,1,0,2253,0
55577,20,1276,10,10,644,http,SF,tcp,19,19,255,1,0,578,0
55575,20,1276,10,10,644,private,RSTR,tcp,1,1,179,0.01,0.17,0,1
55576,20,1276,10,10,644,other,SF,udp,1,1,255,0,0.64,105,0
55578,20,1276,10,10,644,finger,S0,tcp,297,15,255,0.06,0.05,0,1
55579,20,1276,10,10,644,ftp,S0,tcp,150,1,255,0,0.07,0,1
55580,20,1276,10,10,644,ctf,S0,tcp,198,6,255,0.02,0.08,0,1
55581,20,1276,10,10,644,private,S0,tcp,63,4,212,0.02,0.07,0,1
55582,20,1276,10,10,644,http,SF,tcp,4,4,108,1,0,5199,0
55583,18,1152,10,8,644,ssh,S0,tcp,199,1,255,0,0.32,0,1
55586,18,1152,10,8,644,http,SF,tcp,1,4,53,1,0,23051,0
55585,18,1152,10,8,644,eco_i,SF,icmp,1,41,2,1,0,0,1
55584,18,1152,10,8,644,domain_u,SF,udp,106,105,255,1,0.01,44,0
55587,18,1152,10,8,644,domain_u,SF,udp,68,68,255,0.94,0.01,44,0
55588,18,1152,10,8,644,http,SF,tcp,20,20,168,1,0,523,0
55589,18,1152,10,8,644,http,SF,tcp,6,39,255,1,0,22996,0
55590,18,1152,10,8,644,smtp,SF,tcp,1,1,120,0.88,0.03,331,0
55591,20,1276,10,10,644,http,SF,tcp,11,12,255,0.94,0.02,266,0
55592,20,1276,10,10,644,supdup,S0,tcp,299,9,255,0.04,0.05,0,1
55593,20,1276,10,10,644,smtp,SF,tcp,1,2,67,0.99,0.03,335,0
55596,20,1276,10,10,644,other,REJ,tcp,509,1,255,0,1,0,1
55597,20,1276,10,10,644,other,SF,udp,30,8,255,0.03,0.06,0,1
55595,20,1276,10,10,644,http,SF,tcp,3,4,3,1,0,37327,0
55594,20,1276,10,10,644,http,SF,tcp,4,4,74,1,0,8654,0
55598,20,1276,10,10,644,private,S0,tcp,234,1,255,0.06,0.08,0,1
55601,18,1152,10,8,644,private,SF,udp,88,88,255,0.35,0.02,0,1
55599,18,1152,10,8,644,iso_tsap,REJ,tcp,244,17,255,0.07,0.07,0,1
55600,18,1152,10,8,644,ftp,SF,tcp,1,1,254,0.28,0.02,3081,0
55602,18,1152,10,8,644,domain_u,SF,udp,254,253,143,0.77,0.01,44,0
55603,18,1152,10,8,644,http,SF,tcp,4,4,255,1,0,2547,0
55604,18,1152,10,8,644,netbios_ns,S0,tcp,237,12,255,0.05,0.06,0,1
55605,18,1152,10,8,644,ftp_data,SF,tcp,1,1,63,0.25,0.06,0,0
55606,18,1152,10,8,644,ldap,REJ,tcp,287,15,255,0.06,0.07,0,1
68,1,342,1,0,342,http,SF,tcp,4,4,4,1,0,8314,1
55608,20,1276,10,10,644,http,SF,tcp,19,25,255,1,0,255,0
55609,20,1276,10,10,644,http,REJ,tcp,1,1,8,1,0,0,0
55607,20,1276,10,10,644,smtp,SF,tcp,1,1,214,0.72,0.02,359,0
55610,20,1276,10,10,644,telnet,S0,tcp,11,11,133,0.55,0.02,0,1
